TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionDay,TransactionMonth,TransactionHour,AgeGroup,TransactionGroup,ChangeInBalance
TX000511,AC00167,448.33,2023-05-01 16:11:56,Debit,Atlanta,D000452,142.148.226.178,M031,ATM,25,Student,161,1,922.19,Monday,Monday,May,16,18-35,medium transaction,
TX000512,AC00153,1116.48,2023-09-18 17:44:50,Debit,San Diego,D000633,164.75.163.220,M057,ATM,51,Engineer,55,1,447.53,Monday,Monday,September,17,50-65,large transaction,
TX000513,AC00012,8.65,2023-06-05 17:08:37,Debit,Las Vegas,D000309,200.136.146.93,M037,Online,48,Doctor,273,1,10778.35,Monday,Monday,June,17,35-50,0 transaction,
TX000514,AC00469,65.57,2023-04-06 17:24:16,Debit,Miami,D000649,1.198.76.182,M039,Online,41,Engineer,82,1,7513.79,Monday,Thursday,April,17,35-50,0 transaction,
TX000515,AC00127,539.81,2023-02-21 16:14:16,Debit,San Francisco,D000632,51.196.87.214,M064,Online,46,Engineer,177,1,2051.25,Monday,Tuesday,February,16,35-50,medium transaction,
TX000516,AC00480,363.53,2023-01-18 17:03:54,Debit,Kansas City,D000131,134.140.85.231,M068,ATM,63,Retired,142,1,1038.91,Monday,Wednesday,January,17,50-65,small transaction,313.35999999999996
TX000517,AC00092,64.9,2023-02-14 16:23:39,Credit,Detroit,D000165,45.246.89.225,M043,Branch,51,Retired,72,1,6854.61,Monday,Tuesday,February,16,50-65,0 transaction,-567.7900000000001
TX000518,AC00122,358.18,2023-04-10 16:44:52,Debit,Boston,D000650,100.198.165.4,M028,ATM,18,Student,157,1,619.86,Monday,Monday,April,16,18-35,small transaction,336.78000000000003
TX000519,AC00067,167.2,2023-01-18 17:53:37,Debit,San Antonio,D000002,56.67.227.142,M036,Branch,30,Doctor,84,1,11320.83,Monday,Wednesday,January,17,18-35,very little transaction,146.92
TX000520,AC00014,121.91,2023-06-26 18:39:52,Debit,Chicago,D000264,135.29.211.116,M015,Branch,60,Doctor,133,1,14510.8,Monday,Monday,June,18,50-65,very little transaction,-521.3100000000001
TX000521,AC00098,137.57,2023-12-11 17:26:22,Debit,Louisville,D000218,40.10.25.102,M067,Online,54,Engineer,70,1,5103.67,Monday,Monday,December,17,50-65,very little transaction,-1202.6200000000001
TX000522,AC00345,534.62,2023-12-05 17:51:28,Debit,Oklahoma City,D000354,178.34.103.183,M007,Online,55,Doctor,45,1,13793.53,Monday,Tuesday,December,17,50-65,medium transaction,443.14
TX000523,AC00360,463.92,2023-03-13 16:41:12,Debit,Mesa,D000533,199.103.32.145,M010,Online,50,Engineer,199,1,2403.39,Monday,Monday,March,16,50-65,medium transaction,
TX000524,AC00043,320.14,2023-01-31 16:58:42,Debit,Milwaukee,D000141,83.182.211.68,M021,Online,60,Retired,96,1,3075.97,Monday,Tuesday,January,16,50-65,small transaction,
TX000525,AC00295,214.93,2023-05-15 17:02:15,Debit,Albuquerque,D000038,23.255.214.209,M038,Online,28,Student,52,1,7835.4,Monday,Monday,May,17,18-35,small transaction,161.36
TX000526,AC00313,660.02,2023-10-12 16:57:36,Debit,Nashville,D000462,77.7.223.184,M053,Branch,20,Student,84,1,414.43,Monday,Thursday,October,16,18-35,medium transaction,603.85
TX000527,AC00173,345.81,2023-06-26 16:10:57,Debit,Raleigh,D000417,191.82.103.198,M099,Branch,40,Engineer,135,1,6116.8,Monday,Monday,June,16,35-50,small transaction,
TX000528,AC00364,143.54,2023-10-16 16:06:05,Debit,Philadelphia,D000432,83.207.115.164,M096,ATM,71,Retired,80,1,6067.62,Monday,Monday,October,16,65+,very little transaction,
TX000529,AC00339,42.55,2023-03-31 18:57:11,Debit,Seattle,D000034,40.192.99.27,M013,Branch,53,Engineer,29,1,7341.43,Monday,Friday,March,18,50-65,0 transaction,-279.24
TX000530,AC00265,1063.25,2023-01-17 16:48:10,Credit,Omaha,D000029,87.50.72.69,M070,Online,21,Student,128,1,1240.71,Monday,Tuesday,January,16,18-35,large transaction,847.31
TX000531,AC00369,541.79,2023-08-11 16:43:45,Debit,Mesa,D000558,93.169.212.219,M098,ATM,22,Student,125,1,1454.08,Monday,Friday,August,16,18-35,medium transaction,
TX000532,AC00033,40.57,2023-02-13 17:02:27,Debit,Columbus,D000380,173.252.44.183,M096,Branch,26,Student,63,1,1476.91,Monday,Monday,February,17,18-35,0 transaction,-6.850000000000001
TX000533,AC00077,120.24,2023-08-28 16:52:22,Debit,Milwaukee,D000570,49.29.37.185,M087,Branch,18,Student,131,2,1943.13,Monday,Monday,August,16,18-35,very little transaction,-531.58
TX000534,AC00437,498.67,2023-12-05 16:19:23,Debit,Miami,D000690,89.6.100.149,M036,Online,28,Student,244,1,1719.97,Monday,Tuesday,December,16,18-35,medium transaction,105.71000000000004
TX000535,AC00152,227.22,2023-03-27 18:52:04,Debit,El Paso,D000350,197.187.216.106,M074,ATM,53,Doctor,220,1,832.82,Monday,Monday,March,18,50-65,small transaction,
TX000536,AC00161,1182.86,2023-12-11 16:06:51,Debit,Tucson,D000673,96.24.89.146,M050,Online,30,Engineer,34,1,7696.16,Monday,Monday,December,16,18-35,large transaction,667.9099999999999
TX000537,AC00125,56.94,2023-12-11 16:52:47,Credit,Charlotte,D000542,69.82.61.135,M043,Online,76,Retired,74,1,7004.63,Monday,Monday,December,16,65+,0 transaction,
TX000538,AC00311,629.82,2023-07-17 16:22:23,Debit,Colorado Springs,D000198,17.87.7.140,M056,ATM,68,Retired,159,1,6385.69,Monday,Monday,July,16,65+,medium transaction,311.95000000000005
TX000539,AC00183,59.44,2023-06-13 17:52:56,Debit,Chicago,D000479,64.15.0.66,M002,Online,35,Engineer,176,1,5472.03,Monday,Tuesday,June,17,35-50,0 transaction,
TX000540,AC00407,186.69,2023-12-29 16:38:21,Debit,New York,D000546,162.151.179.167,M015,Branch,30,Engineer,54,1,8602.22,Monday,Friday,December,16,18-35,very little transaction,-502.59999999999997
TX000541,AC00093,230.46,2023-04-25 17:33:27,Debit,Mesa,D000401,59.132.247.252,M003,Online,19,Student,179,1,162.53,Monday,Tuesday,April,17,18-35,small transaction,160.23000000000002
TX000542,AC00314,65.09,2023-02-28 17:58:02,Credit,Seattle,D000434,144.91.150.133,M066,Online,44,Engineer,159,1,9370.9,Monday,Tuesday,February,17,35-50,0 transaction,-421.5
TX000543,AC00467,457.09,2023-05-25 16:52:57,Credit,Nashville,D000278,21.97.154.92,M033,Online,55,Engineer,63,1,8570.82,Monday,Thursday,May,16,50-65,medium transaction,
TX000544,AC00316,552.02,2023-11-30 16:51:46,Credit,Chicago,D000061,156.173.170.140,M048,ATM,44,Engineer,100,1,522.08,Monday,Thursday,November,16,35-50,medium transaction,-840.52
TX000545,AC00145,377.12,2023-08-14 17:12:27,Debit,Houston,D000321,112.56.160.202,M049,ATM,34,Engineer,61,1,836.67,Monday,Monday,August,17,18-35,small transaction,182.27
TX000546,AC00045,204.56,2023-09-11 17:51:17,Credit,San Diego,D000094,44.197.126.59,M013,Branch,18,Student,179,1,364.72,Monday,Monday,September,17,18-35,small transaction,
TX000547,AC00005,420.28,2023-05-17 17:28:25,Debit,Washington,D000677,110.150.1.201,M002,Branch,35,Doctor,144,1,8557.32,Monday,Wednesday,May,17,35-50,medium transaction,-68.26000000000005
TX000548,AC00456,97.09,2023-04-10 18:26:56,Debit,Fort Worth,D000164,221.206.44.63,M052,ATM,24,Student,202,4,1579.57,Monday,Monday,April,18,18-35,0 transaction,-3.950000000000003
TX000549,AC00041,124.59,2023-05-05 17:32:18,Debit,Charlotte,D000037,85.239.236.80,M025,Branch,27,Student,171,1,129.29,Monday,Friday,May,17,18-35,very little transaction,-247.1
TX000550,AC00257,73.88,2023-01-02 16:27:18,Debit,Charlotte,D000611,142.148.226.178,M015,Online,39,Doctor,34,1,6474.41,Monday,Monday,January,16,35-50,0 transaction,13.229999999999997
TX000551,AC00356,77.43,2023-01-19 16:11:12,Debit,Raleigh,D000403,100.137.90.188,M047,Online,21,Student,169,1,1380.21,Monday,Thursday,January,16,18-35,0 transaction,
TX000552,AC00465,106.16,2023-04-14 17:21:48,Debit,Phoenix,D000673,48.89.167.189,M098,ATM,56,Doctor,277,4,7487.79,Monday,Friday,April,17,50-65,very little transaction,
TX000553,AC00158,245.93,2023-06-06 18:53:35,Debit,Fresno,D000096,219.98.242.240,M054,Branch,54,Engineer,172,1,7986.63,Monday,Tuesday,June,18,50-65,small transaction,
TX000554,AC00086,622.41,2023-12-11 16:57:41,Debit,Indianapolis,D000680,134.222.122.238,M100,ATM,64,Doctor,125,1,7322.01,Monday,Monday,December,16,50-65,medium transaction,
TX000555,AC00322,43.73,2023-04-03 16:43:29,Debit,Omaha,D000631,194.88.79.54,M011,ATM,34,Doctor,145,1,9929.43,Monday,Monday,April,16,18-35,0 transaction,-30.690000000000005
TX000556,AC00433,1282.86,2023-05-15 16:52:40,Debit,Austin,D000388,62.251.170.72,M070,Branch,19,Student,68,1,1830.98,Monday,Monday,May,16,18-35,large transaction,1161.9599999999998
TX000557,AC00083,2.03,2024-01-01 16:07:05,Credit,Detroit,D000271,112.86.148.212,M012,ATM,33,Engineer,28,1,3012.31,Monday,Monday,January,16,18-35,0 transaction,
TX000558,AC00402,770.65,2023-07-05 17:49:26,Debit,Jacksonville,D000119,161.161.26.115,M016,Online,31,Doctor,137,1,7198.8,Monday,Wednesday,July,17,18-35,medium transaction,
TX000559,AC00317,260.31,2023-02-28 16:46:55,Debit,Austin,D000404,195.226.203.234,M065,Branch,63,Doctor,113,1,10980.38,Monday,Tuesday,February,16,50-65,small transaction,-295.48999999999995
TX000560,AC00030,356.1,2023-10-25 16:13:39,Credit,Fort Worth,D000441,167.164.55.0,M043,Branch,26,Student,187,1,868.35,Monday,Wednesday,October,16,18-35,small transaction,
TX000561,AC00114,27.07,2023-03-06 17:39:01,Credit,Virginia Beach,D000046,52.169.116.164,M004,Branch,80,Retired,39,1,3773.29,Monday,Monday,March,17,65+,0 transaction,-259.43
TX000562,AC00301,119.89,2023-12-19 17:11:31,Debit,Tucson,D000013,166.79.195.157,M004,ATM,67,Doctor,60,1,6697.77,Monday,Tuesday,December,17,65+,very little transaction,-73.64999999999999
TX000563,AC00216,106.39,2023-02-13 18:42:09,Debit,Virginia Beach,D000485,211.42.9.0,M003,Online,37,Doctor,281,1,9410.99,Monday,Monday,February,18,35-50,very little transaction,
TX000564,AC00223,12.04,2023-11-15 16:08:52,Debit,Fort Worth,D000535,31.127.129.152,M053,Online,37,Engineer,58,1,6213.32,Monday,Wednesday,November,16,35-50,0 transaction,
TX000565,AC00413,365.7,2023-01-27 16:35:40,Debit,Houston,D000051,81.248.235.147,M045,Branch,21,Student,115,2,368.78,Monday,Friday,January,16,18-35,small transaction,
TX000566,AC00086,29.38,2023-02-15 16:30:09,Credit,Baltimore,D000053,139.23.212.102,M064,Branch,28,Student,63,1,1663.31,Monday,Wednesday,February,16,18-35,0 transaction,-593.03
TX000567,AC00216,319.85,2023-07-26 16:44:22,Debit,Denver,D000589,219.31.152.129,M083,ATM,60,Doctor,148,1,711.66,Monday,Wednesday,July,16,50-65,small transaction,213.46000000000004
TX000568,AC00240,350.14,2023-03-24 18:50:42,Credit,Los Angeles,D000182,161.168.126.136,M048,Online,75,Retired,38,1,2403.25,Monday,Friday,March,18,65+,small transaction,
TX000569,AC00298,163.94,2023-08-03 18:49:37,Credit,Virginia Beach,D000352,154.48.233.165,M041,Branch,52,Retired,73,1,5957.37,Monday,Thursday,August,18,50-65,very little transaction,-96.94
TX000570,AC00460,170.53,2023-02-06 18:59:44,Debit,Oklahoma City,D000140,158.135.64.240,M089,Branch,24,Student,58,1,801.01,Monday,Monday,February,18,18-35,very little transaction,-350.53
TX000571,AC00424,262.22,2023-07-13 17:48:24,Credit,Baltimore,D000006,177.116.108.246,M080,ATM,40,Engineer,136,1,5711.71,Monday,Thursday,July,17,35-50,small transaction,-273.68999999999994
TX000572,AC00434,41.49,2023-04-24 16:47:20,Debit,Albuquerque,D000422,32.71.250.58,M027,Online,24,Student,13,1,928.33,Monday,Monday,April,16,18-35,0 transaction,-147.20999999999998
TX000573,AC00471,121.43,2023-03-21 16:20:33,Credit,Sacramento,D000244,171.101.134.74,M062,Branch,52,Engineer,243,1,7365.28,Monday,Tuesday,March,16,50-65,very little transaction,-315.21
TX000574,AC00461,350.46,2023-12-08 16:16:02,Debit,Nashville,D000079,152.234.65.155,M023,Branch,51,Retired,165,1,5839.38,Monday,Friday,December,16,50-65,small transaction,233.17999999999998
TX000575,AC00188,220.41,2023-09-04 16:42:49,Credit,El Paso,D000574,133.223.159.151,M059,Online,26,Engineer,155,1,5116.98,Monday,Monday,September,16,18-35,small transaction,206.7
TX000576,AC00013,33.46,2023-02-20 16:52:03,Debit,Seattle,D000617,189.248.139.91,M003,ATM,72,Retired,111,1,3641.07,Monday,Monday,February,16,65+,0 transaction,-81.52000000000001
TX000577,AC00345,104.79,2023-08-07 16:06:32,Debit,Denver,D000531,80.247.6.83,M039,ATM,70,Doctor,223,1,1352.19,Monday,Monday,August,16,65+,very little transaction,-429.83
TX000578,AC00013,246.27,2023-12-27 16:48:30,Debit,Fresno,D000102,144.91.150.133,M058,Online,29,Doctor,141,1,7299.86,Monday,Wednesday,December,16,18-35,small transaction,212.81
TX000579,AC00296,48.85,2023-12-08 16:45:12,Debit,Dallas,D000645,68.254.244.208,M049,ATM,19,Student,176,1,1503.56,Monday,Friday,December,16,18-35,0 transaction,-578.05
TX000580,AC00192,332.0,2023-04-27 16:27:41,Debit,Charlotte,D000101,197.23.128.119,M038,ATM,69,Retired,17,1,5943.13,Monday,Thursday,April,16,65+,small transaction,-456.84000000000003
TX000581,AC00378,118.1,2023-10-31 16:49:13,Debit,Memphis,D000023,110.243.14.36,M071,Online,54,Engineer,167,1,895.66,Monday,Tuesday,October,16,50-65,very little transaction,
TX000582,AC00205,84.59,2023-04-19 16:54:46,Credit,Las Vegas,D000560,152.140.239.181,M004,Branch,67,Doctor,10,1,5669.1,Monday,Wednesday,April,16,65+,0 transaction,
TX000583,AC00475,295.64,2023-12-14 17:31:18,Debit,Jacksonville,D000225,170.225.23.251,M021,Online,21,Student,82,1,1061.96,Monday,Thursday,December,17,18-35,small transaction,210.29
TX000584,AC00022,514.33,2023-06-02 16:27:08,Debit,Philadelphia,D000478,218.54.207.160,M017,Branch,25,Student,160,1,1592.94,Monday,Friday,June,16,18-35,medium transaction,422.80000000000007
TX000585,AC00150,992.17,2023-02-27 18:23:11,Debit,San Antonio,D000205,90.111.245.138,M007,ATM,43,Doctor,169,1,6215.96,Monday,Monday,February,18,35-50,large transaction,974.39
TX000586,AC00362,94.59,2023-12-01 17:04:00,Debit,Washington,D000270,47.82.77.181,M085,Online,39,Doctor,34,1,6171.89,Monday,Friday,December,17,35-50,0 transaction,48.82
TX000587,AC00170,80.43,2023-01-04 16:09:43,Debit,Columbus,D000483,157.47.114.20,M014,Branch,59,Retired,157,1,5987.67,Monday,Wednesday,January,16,50-65,0 transaction,-49.50999999999999
TX000588,AC00429,54.25,2023-07-31 16:51:50,Debit,Virginia Beach,D000353,51.250.122.123,M042,Online,68,Doctor,37,1,14783.33,Monday,Monday,July,16,65+,0 transaction,
TX000589,AC00418,178.88,2023-06-19 17:31:08,Credit,Dallas,D000101,38.210.156.148,M026,Branch,76,Retired,93,4,4708.29,Monday,Monday,June,17,65+,very little transaction,-109.29000000000002
TX000590,AC00144,518.85,2023-10-23 18:37:47,Debit,Kansas City,D000100,73.54.203.165,M038,Online,22,Student,82,1,1806.0,Monday,Monday,October,18,18-35,medium transaction,
TX000591,AC00449,10.65,2023-04-24 16:24:49,Debit,Louisville,D000484,38.166.40.246,M081,Online,54,Doctor,161,1,13240.72,Monday,Monday,April,16,50-65,0 transaction,
TX000592,AC00057,198.62,2023-05-15 16:19:14,Credit,Tucson,D000378,97.4.209.133,M079,Branch,27,Student,84,1,1196.07,Monday,Monday,May,16,18-35,very little transaction,158.3
TX000593,AC00426,107.03,2023-03-06 18:27:13,Debit,Miami,D000628,221.23.158.87,M038,Branch,27,Student,73,1,1408.07,Monday,Monday,March,18,18-35,very little transaction,-92.35999999999999
TX000594,AC00039,139.57,2023-11-17 17:59:11,Debit,Fort Worth,D000222,13.30.106.126,M030,ATM,19,Student,263,3,271.78,Monday,Friday,November,17,18-35,very little transaction,-495.29
TX000595,AC00051,312.47,2023-05-02 17:24:26,Debit,Milwaukee,D000658,207.157.126.125,M033,ATM,49,Engineer,148,4,9419.27,Monday,Tuesday,May,17,35-50,small transaction,
TX000596,AC00471,346.11,2023-01-04 17:00:17,Debit,Dallas,D000362,130.92.201.49,M007,Branch,41,Engineer,213,1,9551.64,Monday,Wednesday,January,17,35-50,small transaction,224.68
TX000597,AC00039,138.06,2023-07-25 17:21:53,Debit,Charlotte,D000188,113.21.93.28,M099,Branch,44,Engineer,159,1,1070.47,Monday,Tuesday,July,17,35-50,very little transaction,-1.509999999999991
TX000598,AC00274,158.02,2023-09-20 17:09:14,Debit,New York,D000032,60.153.124.80,M026,ATM,49,Engineer,120,1,9374.24,Monday,Wednesday,September,17,35-50,very little transaction,-617.21
TX000599,AC00095,830.01,2023-07-21 16:43:59,Credit,Chicago,D000559,5.252.94.135,M071,Online,66,Retired,96,1,4253.18,Monday,Friday,July,16,65+,large transaction,761.8199999999999
TX000600,AC00211,435.5,2023-05-15 18:41:05,Debit,Oklahoma City,D000461,10.191.172.154,M008,ATM,55,Retired,112,1,6981.03,Monday,Monday,May,18,50-65,medium transaction,
TX000601,AC00184,110.49,2023-10-31 17:06:47,Debit,Raleigh,D000449,187.52.200.18,M068,Online,57,Doctor,48,1,10483.93,Monday,Tuesday,October,17,50-65,very little transaction,
TX000602,AC00436,329.4,2023-12-25 16:30:09,Debit,Denver,D000692,104.155.121.252,M017,Online,34,Doctor,68,1,9588.07,Monday,Monday,December,16,18-35,small transaction,
TX000603,AC00107,635.4,2023-09-19 16:55:00,Debit,Denver,D000002,215.97.143.157,M018,ATM,47,Doctor,106,1,1238.11,Monday,Tuesday,September,16,35-50,medium transaction,-1194.6
TX000604,AC00203,769.97,2023-02-16 18:56:44,Debit,San Diego,D000393,24.129.74.189,M058,Branch,22,Student,23,1,1244.93,Monday,Thursday,February,18,18-35,medium transaction,561.9300000000001
TX000605,AC00398,175.07,2023-09-04 17:46:20,Debit,Colorado Springs,D000379,147.125.143.41,M091,Branch,26,Student,169,1,1040.25,Monday,Monday,September,17,18-35,very little transaction,-31.390000000000015
TX000606,AC00312,7.31,2023-06-26 16:04:11,Debit,Las Vegas,D000060,160.160.113.117,M028,Branch,78,Retired,282,1,5757.67,Monday,Monday,June,16,65+,0 transaction,
TX000607,AC00225,175.15,2023-11-09 17:02:41,Debit,Detroit,D000367,16.51.235.240,M090,ATM,27,Student,32,1,1712.65,Monday,Thursday,November,17,18-35,very little transaction,-193.76000000000002
TX000608,AC00150,32.54,2023-07-04 16:25:35,Debit,Oklahoma City,D000008,4.101.189.38,M022,Online,25,Student,183,4,1544.88,Monday,Tuesday,July,16,18-35,0 transaction,-959.63
TX000609,AC00413,121.82,2023-09-08 18:24:14,Debit,Dallas,D000542,40.198.240.246,M032,Online,60,Doctor,119,1,13293.83,Monday,Friday,September,18,50-65,very little transaction,-243.88
TX000610,AC00479,56.12,2023-09-13 18:49:55,Debit,El Paso,D000431,11.167.243.171,M049,ATM,30,Doctor,102,1,8839.67,Monday,Wednesday,September,18,18-35,0 transaction,-375.96
TX000611,AC00078,424.7,2023-01-30 17:37:14,Credit,Miami,D000066,56.116.189.0,M032,Online,56,Retired,178,1,6239.89,Monday,Monday,January,17,50-65,medium transaction,
TX000612,AC00242,35.16,2023-10-25 17:50:23,Debit,Chicago,D000075,195.237.152.198,M029,Branch,32,Engineer,130,1,8459.18,Monday,Wednesday,October,17,18-35,0 transaction,-297.77
TX000613,AC00149,35.73,2023-06-12 16:48:03,Debit,Miami,D000693,205.69.66.135,M028,Branch,65,Doctor,87,1,9073.17,Monday,Monday,June,16,65+,0 transaction,-417.81
TX000614,AC00084,3.44,2023-01-19 17:24:30,Debit,Fort Worth,D000389,45.64.74.86,M004,ATM,78,Retired,108,1,7561.33,Monday,Thursday,January,17,65+,0 transaction,
TX000615,AC00466,1342.25,2023-04-28 18:11:55,Credit,Fort Worth,D000643,28.149.72.129,M032,Branch,21,Student,235,1,694.03,Monday,Friday,April,18,18-35,large transaction,1280.82
TX000616,AC00359,139.03,2023-08-30 18:00:09,Credit,Los Angeles,D000359,147.125.143.41,M076,Online,50,Engineer,81,1,2276.57,Monday,Wednesday,August,18,50-65,very little transaction,-738.78
TX000617,AC00023,254.92,2023-09-18 16:04:06,Credit,San Antonio,D000088,198.24.183.157,M064,ATM,28,Engineer,169,1,2791.12,Monday,Monday,September,16,18-35,small transaction,58.839999999999975
TX000618,AC00366,115.11,2023-05-05 17:34:22,Debit,Albuquerque,D000632,190.164.160.79,M011,Online,28,Engineer,139,1,9808.97,Monday,Friday,May,17,18-35,very little transaction,-373.03999999999996
TX000619,AC00170,171.11,2023-05-15 16:52:24,Debit,San Francisco,D000172,55.154.161.250,M084,ATM,57,Retired,171,1,6324.09,Monday,Monday,May,16,50-65,very little transaction,90.68
TX000620,AC00130,168.54,2023-02-02 16:13:13,Debit,Oklahoma City,D000467,119.105.89.125,M064,ATM,70,Doctor,142,2,13406.0,Monday,Thursday,February,16,65+,very little transaction,-218.27
TX000621,AC00183,420.76,2023-02-23 16:04:35,Debit,Miami,D000329,76.0.164.168,M054,Branch,51,Retired,76,1,6581.55,Monday,Thursday,February,16,50-65,medium transaction,361.32
TX000622,AC00219,408.46,2023-03-01 16:17:46,Debit,Raleigh,D000669,201.95.180.152,M058,Branch,64,Retired,28,1,3140.79,Monday,Wednesday,March,16,50-65,medium transaction,319.86
TX000623,AC00354,1162.42,2023-08-23 16:35:42,Credit,Detroit,D000153,62.152.134.92,M009,Online,30,Doctor,45,1,10357.26,Monday,Wednesday,August,16,18-35,large transaction,
TX000624,AC00290,342.17,2023-12-14 16:09:42,Credit,New York,D000532,91.204.200.167,M033,Branch,21,Student,247,1,461.83,Monday,Thursday,December,16,18-35,small transaction,248.65000000000003
TX000625,AC00425,580.71,2023-09-20 16:37:48,Debit,Philadelphia,D000203,115.30.82.168,M046,ATM,53,Engineer,95,1,5670.0,Monday,Wednesday,September,16,50-65,medium transaction,-63.45999999999992
